,Paths,Folders,Label
63,data\Lab_New\ML1_NEW\slice00291_bbox_raw_2.png,ML1_NEW,2
64,data\Lab_New\ML1_NEW\slice00291_bbox_raw_3.png,ML1_NEW,2
65,data\Lab_New\ML1_NEW\slice00291_bbox_raw_4.png,ML1_NEW,2
66,data\Lab_New\ML1_NEW\slice00291_bbox_raw_5.png,ML1_NEW,2
67,data\Lab_New\ML1_NEW\slice00291_bbox_raw_6.png,ML1_NEW,2
68,data\Lab_New\ML1_NEW\slice00291_bbox_raw_7.png,ML1_NEW,2
69,data\Lab_New\ML1_NEW\slice00291_mar_raw_1.png,ML1_NEW,2
70,data\Lab_New\ML1_NEW\slice00291_mar_raw_2.png,ML1_NEW,2
71,data\Lab_New\ML1_NEW\slice00291_mar_raw_3.png,ML1_NEW,2
72,data\Lab_New\ML1_NEW\slice00291_mar_raw_4.png,ML1_NEW,2
73,data\Lab_New\ML1_NEW\slice00291_mar_raw_5.png,ML1_NEW,2
74,data\Lab_New\ML1_NEW\slice00291_mar_raw_6.png,ML1_NEW,2
75,data\Lab_New\ML1_NEW\slice00291_mar_raw_7.png,ML1_NEW,2
76,data\Lab_New\ML1_NEW\slice00301_bbox_raw_1.png,ML1_NEW,2
77,data\Lab_New\ML1_NEW\slice00301_bbox_raw_2.png,ML1_NEW,2
78,data\Lab_New\ML1_NEW\slice00301_bbox_raw_3.png,ML1_NEW,2
79,data\Lab_New\ML1_NEW\slice00301_bbox_raw_4.png,ML1_NEW,2
80,data\Lab_New\ML1_NEW\slice00301_bbox_raw_5.png,ML1_NEW,2
81,data\Lab_New\ML1_NEW\slice00301_bbox_raw_6.png,ML1_NEW,2
82,data\Lab_New\ML1_NEW\slice00301_bbox_raw_7.png,ML1_NEW,2
83,data\Lab_New\ML1_NEW\slice00301_mar_raw_1.png,ML1_NEW,2
84,data\Lab_New\ML1_NEW\slice00301_mar_raw_2.png,ML1_NEW,2
85,data\Lab_New\ML1_NEW\slice00301_mar_raw_3.png,ML1_NEW,2
86,data\Lab_New\ML1_NEW\slice00301_mar_raw_4.png,ML1_NEW,2
87,data\Lab_New\ML1_NEW\slice00301_mar_raw_5.png,ML1_NEW,2
88,data\Lab_New\ML1_NEW\slice00301_mar_raw_6.png,ML1_NEW,2
89,data\Lab_New\ML1_NEW\slice00301_mar_raw_7.png,ML1_NEW,2
90,data\Lab_New\ML1_NEW\slice00311_bbox_raw_1.png,ML1_NEW,2
91,data\Lab_New\ML1_NEW\slice00311_bbox_raw_2.png,ML1_NEW,2
92,data\Lab_New\ML1_NEW\slice00311_bbox_raw_3.png,ML1_NEW,2
93,data\Lab_New\ML1_NEW\slice00311_bbox_raw_4.png,ML1_NEW,2
94,data\Lab_New\ML1_NEW\slice00311_bbox_raw_5.png,ML1_NEW,2
95,data\Lab_New\ML1_NEW\slice00311_bbox_raw_6.png,ML1_NEW,2
96,data\Lab_New\ML1_NEW\slice00311_bbox_raw_7.png,ML1_NEW,2
97,data\Lab_New\ML1_NEW\slice00311_mar_raw_1.png,ML1_NEW,2
98,data\Lab_New\ML1_NEW\slice00311_mar_raw_2.png,ML1_NEW,2
99,data\Lab_New\ML1_NEW\slice00311_mar_raw_3.png,ML1_NEW,2
100,data\Lab_New\ML1_NEW\slice00311_mar_raw_4.png,ML1_NEW,2
101,data\Lab_New\ML1_NEW\slice00311_mar_raw_5.png,ML1_NEW,2
102,data\Lab_New\ML1_NEW\slice00311_mar_raw_6.png,ML1_NEW,2
103,data\Lab_New\ML1_NEW\slice00311_mar_raw_7.png,ML1_NEW,2
104,data\Lab_New\ML1_NEW\slice00321_bbox_raw_1.png,ML1_NEW,2
105,data\Lab_New\ML1_NEW\slice00321_bbox_raw_2.png,ML1_NEW,2
106,data\Lab_New\ML1_NEW\slice00321_bbox_raw_3.png,ML1_NEW,2
107,data\Lab_New\ML1_NEW\slice00321_bbox_raw_4.png,ML1_NEW,2
108,data\Lab_New\ML1_NEW\slice00321_bbox_raw_5.png,ML1_NEW,2
109,data\Lab_New\ML1_NEW\slice00321_bbox_raw_6.png,ML1_NEW,2
110,data\Lab_New\ML1_NEW\slice00321_bbox_raw_7.png,ML1_NEW,2
111,data\Lab_New\ML1_NEW\slice00321_mar_raw_1.png,ML1_NEW,2
112,data\Lab_New\ML1_NEW\slice00321_mar_raw_2.png,ML1_NEW,2
113,data\Lab_New\ML1_NEW\slice00321_mar_raw_3.png,ML1_NEW,2
114,data\Lab_New\ML1_NEW\slice00321_mar_raw_4.png,ML1_NEW,2
115,data\Lab_New\ML1_NEW\slice00321_mar_raw_5.png,ML1_NEW,2
116,data\Lab_New\ML1_NEW\slice00321_mar_raw_6.png,ML1_NEW,2
117,data\Lab_New\ML1_NEW\slice00321_mar_raw_7.png,ML1_NEW,2
118,data\Lab_New\ML1_NEW\slice00331_bbox_raw_1.png,ML1_NEW,2
119,data\Lab_New\ML1_NEW\slice00331_bbox_raw_2.png,ML1_NEW,2
120,data\Lab_New\ML1_NEW\slice00331_bbox_raw_3.png,ML1_NEW,2
121,data\Lab_New\ML1_NEW\slice00331_bbox_raw_4.png,ML1_NEW,2
122,data\Lab_New\ML1_NEW\slice00331_bbox_raw_5.png,ML1_NEW,2
123,data\Lab_New\ML1_NEW\slice00331_bbox_raw_6.png,ML1_NEW,2
124,data\Lab_New\ML1_NEW\slice00331_bbox_raw_7.png,ML1_NEW,2
125,data\Lab_New\ML1_NEW\slice00331_mar_raw_1.png,ML1_NEW,2
126,data\Lab_New\ML1_NEW\slice00331_mar_raw_2.png,ML1_NEW,2
127,data\Lab_New\ML1_NEW\slice00331_mar_raw_3.png,ML1_NEW,2
128,data\Lab_New\ML1_NEW\slice00331_mar_raw_4.png,ML1_NEW,2
129,data\Lab_New\ML1_NEW\slice00331_mar_raw_5.png,ML1_NEW,2
130,data\Lab_New\ML1_NEW\slice00331_mar_raw_6.png,ML1_NEW,2
131,data\Lab_New\ML1_NEW\slice00331_mar_raw_7.png,ML1_NEW,2
132,data\Lab_New\ML1_NEW\slice00341_bbox_raw_1.png,ML1_NEW,2
133,data\Lab_New\ML1_NEW\slice00341_bbox_raw_2.png,ML1_NEW,2
134,data\Lab_New\ML1_NEW\slice00341_bbox_raw_3.png,ML1_NEW,2
135,data\Lab_New\ML1_NEW\slice00341_bbox_raw_4.png,ML1_NEW,2
136,data\Lab_New\ML1_NEW\slice00341_bbox_raw_5.png,ML1_NEW,2
137,data\Lab_New\ML1_NEW\slice00341_bbox_raw_6.png,ML1_NEW,2
138,data\Lab_New\ML1_NEW\slice00341_bbox_raw_7.png,ML1_NEW,2
139,data\Lab_New\ML1_NEW\slice00341_mar_raw_1.png,ML1_NEW,2
140,data\Lab_New\ML1_NEW\slice00341_mar_raw_2.png,ML1_NEW,2
141,data\Lab_New\ML1_NEW\slice00341_mar_raw_3.png,ML1_NEW,2
142,data\Lab_New\ML1_NEW\slice00341_mar_raw_4.png,ML1_NEW,2
143,data\Lab_New\ML1_NEW\slice00341_mar_raw_5.png,ML1_NEW,2
144,data\Lab_New\ML1_NEW\slice00341_mar_raw_6.png,ML1_NEW,2
145,data\Lab_New\ML1_NEW\slice00341_mar_raw_7.png,ML1_NEW,2
146,data\Lab_New\ML1_NEW\slice00351_bbox_raw_1.png,ML1_NEW,2
147,data\Lab_New\ML1_NEW\slice00351_bbox_raw_2.png,ML1_NEW,2
148,data\Lab_New\ML1_NEW\slice00351_bbox_raw_3.png,ML1_NEW,2
149,data\Lab_New\ML1_NEW\slice00351_bbox_raw_4.png,ML1_NEW,2
150,data\Lab_New\ML1_NEW\slice00351_bbox_raw_5.png,ML1_NEW,2
151,data\Lab_New\ML1_NEW\slice00351_bbox_raw_6.png,ML1_NEW,2
152,data\Lab_New\ML1_NEW\slice00351_bbox_raw_7.png,ML1_NEW,2
153,data\Lab_New\ML1_NEW\slice00351_mar_raw_1.png,ML1_NEW,2
154,data\Lab_New\ML1_NEW\slice00351_mar_raw_2.png,ML1_NEW,2
155,data\Lab_New\ML1_NEW\slice00351_mar_raw_3.png,ML1_NEW,2
156,data\Lab_New\ML1_NEW\slice00351_mar_raw_4.png,ML1_NEW,2
157,data\Lab_New\ML1_NEW\slice00351_mar_raw_5.png,ML1_NEW,2
158,data\Lab_New\ML1_NEW\slice00351_mar_raw_6.png,ML1_NEW,2
159,data\Lab_New\ML1_NEW\slice00351_mar_raw_7.png,ML1_NEW,2
160,data\Lab_New\ML1_NEW\slice00361_bbox_raw_1.png,ML1_NEW,2
161,data\Lab_New\ML1_NEW\slice00361_bbox_raw_2.png,ML1_NEW,2
162,data\Lab_New\ML1_NEW\slice00361_bbox_raw_3.png,ML1_NEW,2
163,data\Lab_New\ML1_NEW\slice00361_bbox_raw_4.png,ML1_NEW,2
164,data\Lab_New\ML1_NEW\slice00361_bbox_raw_5.png,ML1_NEW,2
165,data\Lab_New\ML1_NEW\slice00361_bbox_raw_6.png,ML1_NEW,2
166,data\Lab_New\ML1_NEW\slice00361_bbox_raw_7.png,ML1_NEW,2
167,data\Lab_New\ML1_NEW\slice00361_mar_raw_1.png,ML1_NEW,2
168,data\Lab_New\ML1_NEW\slice00361_mar_raw_2.png,ML1_NEW,2
169,data\Lab_New\ML1_NEW\slice00361_mar_raw_3.png,ML1_NEW,2
170,data\Lab_New\ML1_NEW\slice00361_mar_raw_4.png,ML1_NEW,2
171,data\Lab_New\ML1_NEW\slice00361_mar_raw_5.png,ML1_NEW,2
172,data\Lab_New\ML1_NEW\slice00361_mar_raw_6.png,ML1_NEW,2
173,data\Lab_New\ML1_NEW\slice00361_mar_raw_7.png,ML1_NEW,2
174,data\Lab_New\ML1_NEW\slice00371_bbox_raw_1.png,ML1_NEW,2
175,data\Lab_New\ML1_NEW\slice00371_bbox_raw_2.png,ML1_NEW,2
176,data\Lab_New\ML1_NEW\slice00371_bbox_raw_3.png,ML1_NEW,2
177,data\Lab_New\ML1_NEW\slice00371_bbox_raw_4.png,ML1_NEW,2
178,data\Lab_New\ML1_NEW\slice00371_bbox_raw_5.png,ML1_NEW,2
179,data\Lab_New\ML1_NEW\slice00371_bbox_raw_6.png,ML1_NEW,2
180,data\Lab_New\ML1_NEW\slice00371_bbox_raw_7.png,ML1_NEW,2
181,data\Lab_New\ML1_NEW\slice00371_bbox_raw_8.png,ML1_NEW,2
182,data\Lab_New\ML1_NEW\slice00371_mar_raw_1.png,ML1_NEW,2
183,data\Lab_New\ML1_NEW\slice00371_mar_raw_2.png,ML1_NEW,2
184,data\Lab_New\ML1_NEW\slice00371_mar_raw_3.png,ML1_NEW,2
185,data\Lab_New\ML1_NEW\slice00371_mar_raw_4.png,ML1_NEW,2
186,data\Lab_New\ML1_NEW\slice00371_mar_raw_5.png,ML1_NEW,2
187,data\Lab_New\ML1_NEW\slice00371_mar_raw_6.png,ML1_NEW,2
188,data\Lab_New\ML1_NEW\slice00371_mar_raw_7.png,ML1_NEW,2
189,data\Lab_New\ML1_NEW\slice00371_mar_raw_8.png,ML1_NEW,2
190,data\Lab_New\ML1_NEW\slice00381_bbox_raw_1.png,ML1_NEW,2
191,data\Lab_New\ML1_NEW\slice00381_bbox_raw_2.png,ML1_NEW,2
192,data\Lab_New\ML1_NEW\slice00381_bbox_raw_3.png,ML1_NEW,2
193,data\Lab_New\ML1_NEW\slice00381_bbox_raw_4.png,ML1_NEW,2
194,data\Lab_New\ML1_NEW\slice00381_bbox_raw_5.png,ML1_NEW,2
195,data\Lab_New\ML1_NEW\slice00381_bbox_raw_6.png,ML1_NEW,2
196,data\Lab_New\ML1_NEW\slice00381_bbox_raw_7.png,ML1_NEW,2
197,data\Lab_New\ML1_NEW\slice00381_bbox_raw_8.png,ML1_NEW,2
198,data\Lab_New\ML1_NEW\slice00381_mar_raw_1.png,ML1_NEW,2
199,data\Lab_New\ML1_NEW\slice00381_mar_raw_2.png,ML1_NEW,2
200,data\Lab_New\ML1_NEW\slice00381_mar_raw_3.png,ML1_NEW,2
201,data\Lab_New\ML1_NEW\slice00381_mar_raw_4.png,ML1_NEW,2
202,data\Lab_New\ML1_NEW\slice00381_mar_raw_5.png,ML1_NEW,2
203,data\Lab_New\ML1_NEW\slice00381_mar_raw_6.png,ML1_NEW,2
204,data\Lab_New\ML1_NEW\slice00381_mar_raw_7.png,ML1_NEW,2
205,data\Lab_New\ML1_NEW\slice00381_mar_raw_8.png,ML1_NEW,2
206,data\Lab_New\ML1_NEW\slice00391_bbox_raw_1.png,ML1_NEW,2
207,data\Lab_New\ML1_NEW\slice00391_bbox_raw_2.png,ML1_NEW,2
208,data\Lab_New\ML1_NEW\slice00391_bbox_raw_3.png,ML1_NEW,2
209,data\Lab_New\ML1_NEW\slice00391_bbox_raw_4.png,ML1_NEW,2
210,data\Lab_New\ML1_NEW\slice00391_bbox_raw_5.png,ML1_NEW,2
211,data\Lab_New\ML1_NEW\slice00391_bbox_raw_6.png,ML1_NEW,2
212,data\Lab_New\ML1_NEW\slice00391_bbox_raw_7.png,ML1_NEW,2
213,data\Lab_New\ML1_NEW\slice00391_bbox_raw_8.png,ML1_NEW,2
214,data\Lab_New\ML1_NEW\slice00391_mar_raw_1.png,ML1_NEW,2
215,data\Lab_New\ML1_NEW\slice00391_mar_raw_2.png,ML1_NEW,2
216,data\Lab_New\ML1_NEW\slice00391_mar_raw_3.png,ML1_NEW,2
217,data\Lab_New\ML1_NEW\slice00391_mar_raw_4.png,ML1_NEW,2
218,data\Lab_New\ML1_NEW\slice00391_mar_raw_5.png,ML1_NEW,2
219,data\Lab_New\ML1_NEW\slice00391_mar_raw_6.png,ML1_NEW,2
220,data\Lab_New\ML1_NEW\slice00391_mar_raw_7.png,ML1_NEW,2
221,data\Lab_New\ML1_NEW\slice00391_mar_raw_8.png,ML1_NEW,2
222,data\Lab_New\ML1_NEW\slice00401_bbox_raw_1.png,ML1_NEW,2
223,data\Lab_New\ML1_NEW\slice00401_bbox_raw_2.png,ML1_NEW,2
224,data\Lab_New\ML1_NEW\slice00401_bbox_raw_3.png,ML1_NEW,2
225,data\Lab_New\ML1_NEW\slice00401_bbox_raw_4.png,ML1_NEW,2
226,data\Lab_New\ML1_NEW\slice00401_bbox_raw_5.png,ML1_NEW,2
227,data\Lab_New\ML1_NEW\slice00401_bbox_raw_6.png,ML1_NEW,2
228,data\Lab_New\ML1_NEW\slice00401_bbox_raw_7.png,ML1_NEW,2
229,data\Lab_New\ML1_NEW\slice00401_bbox_raw_8.png,ML1_NEW,2
230,data\Lab_New\ML1_NEW\slice00401_mar_raw_1.png,ML1_NEW,2
231,data\Lab_New\ML1_NEW\slice00401_mar_raw_2.png,ML1_NEW,2
232,data\Lab_New\ML1_NEW\slice00401_mar_raw_3.png,ML1_NEW,2
233,data\Lab_New\ML1_NEW\slice00401_mar_raw_4.png,ML1_NEW,2
234,data\Lab_New\ML1_NEW\slice00401_mar_raw_5.png,ML1_NEW,2
235,data\Lab_New\ML1_NEW\slice00401_mar_raw_6.png,ML1_NEW,2
236,data\Lab_New\ML1_NEW\slice00401_mar_raw_7.png,ML1_NEW,2
237,data\Lab_New\ML1_NEW\slice00401_mar_raw_8.png,ML1_NEW,2
238,data\Lab_New\ML1_NEW\slice00411_bbox_raw_1.png,ML1_NEW,2
239,data\Lab_New\ML1_NEW\slice00411_bbox_raw_2.png,ML1_NEW,2
240,data\Lab_New\ML1_NEW\slice00411_bbox_raw_3.png,ML1_NEW,2
241,data\Lab_New\ML1_NEW\slice00411_bbox_raw_4.png,ML1_NEW,2
242,data\Lab_New\ML1_NEW\slice00411_bbox_raw_5.png,ML1_NEW,2
243,data\Lab_New\ML1_NEW\slice00411_bbox_raw_6.png,ML1_NEW,2
244,data\Lab_New\ML1_NEW\slice00411_bbox_raw_7.png,ML1_NEW,2
245,data\Lab_New\ML1_NEW\slice00411_bbox_raw_8.png,ML1_NEW,2
246,data\Lab_New\ML1_NEW\slice00411_mar_raw_1.png,ML1_NEW,2
247,data\Lab_New\ML1_NEW\slice00411_mar_raw_2.png,ML1_NEW,2
248,data\Lab_New\ML1_NEW\slice00411_mar_raw_3.png,ML1_NEW,2
249,data\Lab_New\ML1_NEW\slice00411_mar_raw_4.png,ML1_NEW,2
250,data\Lab_New\ML1_NEW\slice00411_mar_raw_5.png,ML1_NEW,2
251,data\Lab_New\ML1_NEW\slice00411_mar_raw_6.png,ML1_NEW,2
252,data\Lab_New\ML1_NEW\slice00411_mar_raw_7.png,ML1_NEW,2
253,data\Lab_New\ML1_NEW\slice00411_mar_raw_8.png,ML1_NEW,2
254,data\Lab_New\ML1_NEW\slice00421_bbox_raw_1.png,ML1_NEW,2
255,data\Lab_New\ML1_NEW\slice00421_bbox_raw_2.png,ML1_NEW,2
256,data\Lab_New\ML1_NEW\slice00421_bbox_raw_3.png,ML1_NEW,2
257,data\Lab_New\ML1_NEW\slice00421_bbox_raw_4.png,ML1_NEW,2
258,data\Lab_New\ML1_NEW\slice00421_bbox_raw_5.png,ML1_NEW,2
259,data\Lab_New\ML1_NEW\slice00421_bbox_raw_6.png,ML1_NEW,2
260,data\Lab_New\ML1_NEW\slice00421_bbox_raw_7.png,ML1_NEW,2
261,data\Lab_New\ML1_NEW\slice00421_bbox_raw_8.png,ML1_NEW,2
262,data\Lab_New\ML1_NEW\slice00421_mar_raw_1.png,ML1_NEW,2
263,data\Lab_New\ML1_NEW\slice00421_mar_raw_2.png,ML1_NEW,2
264,data\Lab_New\ML1_NEW\slice00421_mar_raw_3.png,ML1_NEW,2
265,data\Lab_New\ML1_NEW\slice00421_mar_raw_4.png,ML1_NEW,2
266,data\Lab_New\ML1_NEW\slice00421_mar_raw_5.png,ML1_NEW,2
267,data\Lab_New\ML1_NEW\slice00421_mar_raw_6.png,ML1_NEW,2
268,data\Lab_New\ML1_NEW\slice00421_mar_raw_7.png,ML1_NEW,2
269,data\Lab_New\ML1_NEW\slice00421_mar_raw_8.png,ML1_NEW,2
270,data\Lab_New\ML1_NEW\slice00431_bbox_raw_1.png,ML1_NEW,2
271,data\Lab_New\ML1_NEW\slice00431_bbox_raw_2.png,ML1_NEW,2
272,data\Lab_New\ML1_NEW\slice00431_bbox_raw_3.png,ML1_NEW,2
273,data\Lab_New\ML1_NEW\slice00431_bbox_raw_4.png,ML1_NEW,2
274,data\Lab_New\ML1_NEW\slice00431_bbox_raw_5.png,ML1_NEW,2
275,data\Lab_New\ML1_NEW\slice00431_bbox_raw_6.png,ML1_NEW,2
276,data\Lab_New\ML1_NEW\slice00431_bbox_raw_7.png,ML1_NEW,2
277,data\Lab_New\ML1_NEW\slice00431_bbox_raw_8.png,ML1_NEW,2
278,data\Lab_New\ML1_NEW\slice00431_mar_raw_1.png,ML1_NEW,2
279,data\Lab_New\ML1_NEW\slice00431_mar_raw_2.png,ML1_NEW,2
280,data\Lab_New\ML1_NEW\slice00431_mar_raw_3.png,ML1_NEW,2
281,data\Lab_New\ML1_NEW\slice00431_mar_raw_4.png,ML1_NEW,2
282,data\Lab_New\ML1_NEW\slice00431_mar_raw_5.png,ML1_NEW,2
283,data\Lab_New\ML1_NEW\slice00431_mar_raw_6.png,ML1_NEW,2
284,data\Lab_New\ML1_NEW\slice00431_mar_raw_7.png,ML1_NEW,2
285,data\Lab_New\ML1_NEW\slice00431_mar_raw_8.png,ML1_NEW,2
286,data\Lab_New\ML1_NEW\slice00441_bbox_raw_1.png,ML1_NEW,2
287,data\Lab_New\ML1_NEW\slice00441_bbox_raw_2.png,ML1_NEW,2
288,data\Lab_New\ML1_NEW\slice00441_bbox_raw_3.png,ML1_NEW,2
289,data\Lab_New\ML1_NEW\slice00441_bbox_raw_4.png,ML1_NEW,2
290,data\Lab_New\ML1_NEW\slice00441_bbox_raw_5.png,ML1_NEW,2
291,data\Lab_New\ML1_NEW\slice00441_bbox_raw_6.png,ML1_NEW,2
292,data\Lab_New\ML1_NEW\slice00441_bbox_raw_7.png,ML1_NEW,2
293,data\Lab_New\ML1_NEW\slice00441_bbox_raw_8.png,ML1_NEW,2
294,data\Lab_New\ML1_NEW\slice00441_mar_raw_1.png,ML1_NEW,2
295,data\Lab_New\ML1_NEW\slice00441_mar_raw_2.png,ML1_NEW,2
296,data\Lab_New\ML1_NEW\slice00441_mar_raw_3.png,ML1_NEW,2
297,data\Lab_New\ML1_NEW\slice00441_mar_raw_4.png,ML1_NEW,2
298,data\Lab_New\ML1_NEW\slice00441_mar_raw_5.png,ML1_NEW,2
299,data\Lab_New\ML1_NEW\slice00441_mar_raw_6.png,ML1_NEW,2
300,data\Lab_New\ML1_NEW\slice00441_mar_raw_7.png,ML1_NEW,2
301,data\Lab_New\ML1_NEW\slice00441_mar_raw_8.png,ML1_NEW,2
302,data\Lab_New\ML1_NEW\slice00451_bbox_raw_1.png,ML1_NEW,2
303,data\Lab_New\ML1_NEW\slice00451_bbox_raw_2.png,ML1_NEW,2
304,data\Lab_New\ML1_NEW\slice00451_bbox_raw_3.png,ML1_NEW,2
305,data\Lab_New\ML1_NEW\slice00451_bbox_raw_4.png,ML1_NEW,2
306,data\Lab_New\ML1_NEW\slice00451_bbox_raw_5.png,ML1_NEW,2
307,data\Lab_New\ML1_NEW\slice00451_bbox_raw_6.png,ML1_NEW,2
308,data\Lab_New\ML1_NEW\slice00451_bbox_raw_7.png,ML1_NEW,2
309,data\Lab_New\ML1_NEW\slice00451_bbox_raw_8.png,ML1_NEW,2
310,data\Lab_New\ML1_NEW\slice00451_mar_raw_1.png,ML1_NEW,2
311,data\Lab_New\ML1_NEW\slice00451_mar_raw_2.png,ML1_NEW,2
312,data\Lab_New\ML1_NEW\slice00451_mar_raw_3.png,ML1_NEW,2
313,data\Lab_New\ML1_NEW\slice00451_mar_raw_4.png,ML1_NEW,2
314,data\Lab_New\ML1_NEW\slice00451_mar_raw_5.png,ML1_NEW,2
315,data\Lab_New\ML1_NEW\slice00451_mar_raw_6.png,ML1_NEW,2
316,data\Lab_New\ML1_NEW\slice00451_mar_raw_7.png,ML1_NEW,2
317,data\Lab_New\ML1_NEW\slice00451_mar_raw_8.png,ML1_NEW,2
318,data\Lab_New\ML1_NEW\slice00461_bbox_raw_1.png,ML1_NEW,2
319,data\Lab_New\ML1_NEW\slice00461_bbox_raw_2.png,ML1_NEW,2
320,data\Lab_New\ML1_NEW\slice00461_bbox_raw_3.png,ML1_NEW,2
